chr2	26914223	26914713
chr2	9251606	9252350
chr1	210291589	210292553
chr1	156123620	156124120
chr1	27364180	27365060
chr12	49882347	49882801
chr6	53361590	53361967
chr5	127307816	127308218
chr2	220062992	220063406
chr2	74008720	74009346
chr1	204455014	204455881
chr14	99889139	99889804
chr14	23167101	23167669
chr12	130702960	130703338
chr11	78949749	78950474
chr9	128245045	128245281
chr8	122489660	122490050
chr6	148851649	148852264
chr6	40997549	40997980
chr5	169051611	169051845
chr2	23351337	23352171
chr16	89167234	89167818
chr15	95287267	95287739
chr14	93017295	93017758
chr12	119302345	119303340
chr11	120710347	120710849
chr11	16086299	16086824
chr10	125881152	125881572
chr9	91898711	91899347
chr9	28101537	28102290
chr8	48525758	48526351
chr7	71601817	71602138
chr5	173301692	173302158
chr5	168885165	168885811
chr5	123997848	123998211
chr3	194212030	194213259
chr2	106851848	106852552
chr2	5409733	5410411
chr1	201655218	201655797
chr1	17244991	17245680
chr20	40275808	40276146
chr20	18224896	18225656
chr16	19289613	19290589
chr10	122019087	122020007
chr5	159062066	159062526
chr3	13785864	13786688
chr2	63043580	63044187
chr1	19405692	19406585
chr22	40009080	40009901
chr21	45420227	45420790
chr17	7711551	7712774
chr16	85614251	85615096
chr12	48037371	48038099
chr11	36104887	36105510
chr5	97043428	97043869
chr3	194134426	194135469
chr3	63970650	63971413
chr2	66507588	66507990
chr2	43083850	43084392
chr2	23563798	23564613
chr2	11515412	11516226
chr17	73324006	73324499
chr12	108691352	108692001
chr12	49673492	49673858
chr12	6763891	6764861
chr10	85764077	85764663
chr9	22374011	22374320
chr3	11591147	11591911
chr2	104430288	104430729
chr1	234743862	234744616
chr22	27669905	27671437
chr22	17198327	17199899
chr15	69919717	69920190
chr14	81315432	81315769
chr12	57095969	57096474
chr9	136004528	136005291
chr9	34591546	34592162
chr8	138876639	138877364
chr8	37099814	37100535
chr7	68511201	68511817
chr5	169164421	169165013
chr3	193974031	193974692
chr3	177589827	177590393
chr2	209682612	209683175
chr1	44507087	44508124
chr1	26999510	26999847
chr1	9929479	9929800
chrX	132704813	132705459
chr20	46814497	46815213
chr15	73748131	73748604
chr12	6924621	6925294
chr10	73965889	73966450
chr10	21522669	21523472
chr6	44542510	44543261
chr4	56871009	56872042
chr1	208181287	208181923
chr1	3248234	3250369
chr22	47918929	47919660
chr21	39098610	39099169
chr15	92413486	92414047
chr15	64460297	64460670
chr11	118909042	118909537
chr10	77849047	77849688
chr10	19629510	19629974
chr10	13672552	13673080
chr9	121884060	121884649
chr9	95447845	95448463
chr9	83526893	83527331
chr6	9938623	9939102
chr5	93891738	93892287
chr3	164332692	164333587
chr2	136025003	136026187
chr2	134533647	134534125
chr2	128547664	128548147
chr1	37630133	37630911
chr20	31608145	31608931
chr19	2543324	2543930
chr16	70431148	70431569
chr14	68585473	68586304
chr13	112204710	112205203
chr10	102334028	102334591
chr9	123360149	123360969
chr8	76775425	76776116
chr3	37765549	37766364
chr2	109677148	109677736
chr2	3912032	3912622
chr1	21326538	21327412
chr19	38210550	38211098
chr18	8778383	8778962
chr17	69448434	69448953
chr16	78709067	78709556
chr15	74200956	74201672
chr14	105488987	105489318
chr14	96232038	96232837
chr12	110109169	110109891
chr12	92506021	92506289
chr12	24747998	24748612
chr12	18752418	18753442
chr11	1982896	1983439
chr10	103636323	103637005
chr9	86126867	86127728
chr7	106979668	106980011
chr5	138964648	138965755
chr5	113203174	113203789
chr4	1777681	1778975
chr2	239440391	239440867
chr2	6639940	6640502
chr17	28968677	28969258
chr17	9322302	9322838
chr15	78315784	78316681
chr11	123434952	123435319
chr10	121680725	121681627
chr10	30783829	30784487
chr9	129495790	129496343
chr7	28933254	28933915
chr6	90218267	90218954
chr5	166428326	166428661
chr3	123843560	123844395
chr3	31289583	31289985
chr2	28321478	28321783
chr1	201108564	201109070
chr1	62288067	62288741
chr1	22806623	22806939
chr1	8525769	8526274
chr20	18032954	18033525
chr17	50151981	50152617
chr16	73035943	73037038
chr14	33765318	33765669
chr13	44052608	44053214
chr12	47988223	47988765
chr11	126163223	126163820
chr10	113264209	113264736
chr10	78656763	78657544
chr9	137308112	137308609
chr8	144762166	144762745
chr5	171577927	171578481
chr3	135629770	135630176
chr2	133417300	133417925
chr2	132589413	132589967
chr2	121533732	121534397
chr2	20487756	20488442
chr1	150173205	150173680
chr19	39403379	39403936
chr15	74302740	74303320
chr14	97027496	97027900
chr14	93926111	93927401
chr12	132423820	132424586
chr12	124507379	124508299
chr12	120086827	120087672
chr11	121655148	121655887
chr11	119332206	119332974
chr10	69974521	69975099
chr9	123438160	123439241
chr9	92726716	92727505
chr9	35812201	35812502
chr7	138169317	138169881
chr6	30764000	30764616
chr3	141109670	141110238
chr3	13573869	13574881
chr2	236853379	236854129
chr2	67895665	67896064
chr1	208090406	208090998
chr1	77016431	77016682
chr22	42364860	42366194
chr22	27202558	27203231
chr21	32330716	32331284
chr20	11451561	11452145
chr19	13846342	13848208
chr15	92831585	92832250
chr12	131003420	131004085
chr12	56126018	56126490
chr11	15649860	15650591
chr10	102627720	102628182
chr10	77967505	77968149
chr10	2929237	2929813
chr6	44475795	44476095
chr6	8180187	8180731
chr5	150581937	150582745
chr3	178084905	178085203
chr2	85579253	85579833
chr2	79437698	79438258
chr22	33738146	33738525
chr20	20492499	20492875
chr17	31695867	31696638
chr16	84604424	84605136
chr11	126159225	126160841
chr10	14259715	14259972
chr8	34906903	34907749
chr8	29736724	29738273
chr8	26625347	26625765
chr7	71613337	71613599
chr3	181741373	181741876
chr2	64228082	64228717
chr2	16262741	16263478
chr1	205294665	205295171
chr1	156866336	156867080
chr1	32736690	32737323
chr1	29708896	29709452
chr1	2543530	2544146
chr19	55113464	55114011
chr17	3529854	3530579
chr13	98327875	98328529
chr12	132608755	132609380
chr12	108638194	108638988
chr12	14260028	14261074
chr11	117816006	117816860
chr10	95467251	95467730
chr10	91887058	91887634
chr10	78292807	78293994
chr10	44952721	44953251
chr9	136644811	136645540
chr8	101154753	101155952
chr7	21765225	21765864
chr4	139875267	139875827
chr2	207896553	207897170
chr2	207504783	207505165
chr1	61441805	61442217
chr1	51919307	51920074
chr21	36818116	36818784
chr20	59324187	59325075
chr17	48011937	48012522
chr16	71055675	71056231
chr14	89336940	89337666
chr13	98272587	98272933
chr11	45209796	45210406
chr9	86637543	86638007
chr7	100836916	100837716
chr7	45582638	45583394
chr7	42087516	42088034
chr6	147820471	147820940
chr5	34685832	34686104
chr3	134937515	134938393
chr3	55130480	55130929
chr2	42853850	42854564
chr1	94882375	94882865
chr1	58345522	58346280
chr1	29249025	29249735
chr20	61436529	61437277
chr20	37597958	37598448
chr19	2579360	2579813
chr18	54246814	54247463
chr16	6123965	6124770
chr15	97196355	97196964
chr15	96036427	96037347
chr15	35252411	35252753
chr12	130045071	130045800
chr11	116457639	116458091
chr11	78929194	78929990
chr11	11038536	11039244
chr11	2190686	2191576
chr9	68997711	68998004
chr6	107616595	107617248
chr6	14620500	14621018
chr4	128517628	128518351
chr4	76590153	76590906
chr3	58049206	58049585
chr3	10553649	10554438
chr2	47178177	47178782
chr20	48794212	48794924
chr20	10604433	10604771
chr17	10018545	10018996
chr16	87099241	87099863
chr14	74978299	74978823
chr14	55927034	55927497
chr12	109524432	109525286
chr10	19966683	19967099
chr8	100667601	100667992
chr8	38936786	38938092
chr7	101126599	101127362
chr7	100602895	100603179
chr6	136539813	136540399
chr6	1821749	1822256
chr5	133361093	133361663
chr5	14440599	14441163
chr4	8706654	8707304
chr4	6910141	6910539
chr3	160885725	160886320
chr3	155745762	155746463
chr3	54931134	54931648
chr3	23712629	23713183
chr2	134411995	134412436
chr2	97726300	97726818
chr2	11495904	11496541
chr2	1730430	1730921
chr1	200330717	200331185
chr1	180548671	180549307
chr1	93576413	93576694
chr1	21909660	21910523
chr20	48294946	48295823
chr19	57803714	57804500
chr17	6078511	6078923
chr14	102262893	102263397
chr14	28879483	28880011
chr13	51303024	51303694
chr12	124734400	124735035
chr12	76866149	76866674
chr10	118243277	118243848
chr10	93445592	93445930
chr10	75430034	75430865
chr9	114037988	114038668
chr8	101759954	101760710
chr5	149005463	149005954
chr5	124906383	124906875
chr5	14727436	14728019
chr4	10296720	10297218
chr3	193897257	193898041
chr3	63964643	63965027
chr2	182867953	182868369
chr2	26646930	26647412
chr20	63377359	63377790
chr20	31815386	31816414
chr18	56322346	56322811
chr18	573328	573886
chr12	131621771	131622587
chr12	51868853	51870221
chr11	122101714	122102292
chr11	114219804	114220423
chr10	15471971	15472366
chr9	135472035	135472600
chr8	30279666	30280224
chr7	137402503	137402984
chr6	170235081	170236062
chr5	78008	78514
chr3	155741113	155741605
chr3	113264095	113264589
chr3	50264167	50265339
chr2	204972630	204973173
chr2	43082367	43082968
chr2	11829801	11830743
chr1	155166770	155167256
chr1	94746931	94747468
chr1	16620185	16620976
chr20	2234905	2235473
chr17	72235049	72235446
chr15	69855597	69855995
chr13	59750672	59751284
chr12	124140829	124141338
chr11	944894	945250
chr5	139747966	139748457
chr3	50478085	50478722
chr3	13525901	13526611
chr1	166947161	166948101
chr1	62237972	62238361
chr1	24364633	24365562
chr15	40068899	40069859
chr15	26082013	26082591
chr14	74203389	74204041
chr12	131565490	131566130
chr11	131668847	131669408
chr10	76150269	76150913
chr10	63713159	63713695
chr10	14260037	14260751
chr9	128245397	128246281
chr9	99038417	99039056
chr7	149771832	149772165
chr7	130350394	130352256
chr7	42212669	42213160
chr7	2495407	2496468
chr3	184636694	184637051
chr3	107979358	107979962
chr3	50245801	50246586
chr3	13556323	13557368
chr2	235087906	235088645
chr2	103292868	103293658
chr1	18736798	18737694
chr1	2248188	2248690
chr20	48372811	48373411
chr15	32861233	32862330
chr14	91414828	91415225
chr14	76720346	76720775
chr14	76643851	76644359
chr13	106917990	106918320
chr13	33761585	33762081
chr12	128297156	128297734
chr11	72831355	72831993
chr10	120127577	120128370
chr9	106575674	106576367
chr6	19719629	19720189
chr1	63746094	63746467
chr22	45845150	45845802
chr22	38033240	38034850
chr20	47383767	47384529
chr18	36583075	36583735
chr17	933291	933748
chr16	49866403	49867243
chr14	104677775	104678265
chr14	68316179	68316828
chr10	44857542	44858366
chr8	101041734	101042435
chr5	135477075	135478036
chr5	74587438	74587816
chr4	25965402	25965949
chr3	197472033	197472678
chr3	134308358	134308950
chr2	172285248	172285663
chrX	137747232	137747697
chr20	51888111	51888871
chr20	49979021	49979662
chr20	32780702	32781253
chr20	31974835	31975632
chr20	31595590	31596528
chr19	45816957	45817569
chr19	5950770	5951433
chr17	75633707	75634746
chr17	50689979	50691410
chr17	13438229	13438855
chr17	9220588	9220989
chr16	84532243	84532675
chr16	84283805	84284676
chr15	70432918	70433407
chr15	25669938	25670570
chr14	87798577	87799119
chr14	68471240	68472517
chr14	24366613	24367538
chr13	98202005	98202533
chr12	6221875	6222583
chr10	101643459	101644428
chr9	121639252	121639718
chr8	139821529	139822358
chr8	126911404	126912187
chr6	14210877	14212228
chr5	160262128	160262661
chr5	125412821	125413147
chr4	147991769	147992259
chr2	233349033	233349598
chr2	202588607	202588963
chr2	128378896	128379500
chr2	20596838	20597417
chr1	203364110	203364614
chr1	201500492	201501043
chr1	11355243	11356413
chr1	9874832	9875217
chr21	36749960	36750673
chr20	57013680	57014128
chr17	50209351	50210755
chr17	386205	387034
chr16	86759621	86760413
chr15	67409073	67409725
chr15	64051863	64052282
chr14	61145525	61146469
chr13	75195649	75196313
chr12	97396976	97397487
chr12	54390064	54390557
chr11	115581219	115581816
chr11	65422077	65422419
chr11	64090852	64091075
chr11	8670957	8671596
chr10	5594622	5595110
chr8	28611566	28612042
chr8	22552601	22553057
chr8	1486330	1487030
chr6	41488336	41489098
chr5	142235501	142236015
chr4	81600577	81601231
chr4	3206031	3206387
chr3	170356731	170357143
chr3	160162461	160162916
chr3	127227323	127227974
chr3	66592005	66592385
chr1	31944171	31944798
chr1	10714463	10714961
chr18	61471965	61472578
chr17	77424900	77425628
chr17	76368561	76368945
chr16	85126389	85127705
chr16	4317676	4318125
chr15	74202380	74203155
chr15	31372538	31372897
chr12	117449952	117450606
chr11	65486854	65488279
chr5	138871926	138872147
chr3	123799886	123800520
chr2	181778703	181779075
chr1	201903075	201903562
chr1	180926380	180927019
chr1	94116418	94116859
chr1	21323044	21323433
chr1	8381979	8382509
chr1	1433057	1434166
chrX	133265204	133265949
chr18	25284822	25286250
chr14	23280159	23280606
chr14	23120889	23121188
chr11	118078839	118079425
chr11	61516974	61517716
chr11	61480907	61481586
chr11	6635615	6635958
chr9	112006525	112007160
chr9	966899	967283
chr8	126410127	126410576
chr8	1923553	1924033
chr7	135714260	135715116
chr6	143961800	143962250
chr6	139776124	139776427
chr6	111952227	111952648
chr6	1864574	1864856
chr5	141960572	141960979
chr5	124574639	124575054
chr5	96503325	96503854
chr3	128278905	128279441
chr2	167331865	167332293
chr2	109057815	109058622
chr2	47035649	47036749
chr1	234978470	234979127
chr1	153794882	153795385
chr22	45838179	45838510
chr22	27775675	27777377
chr20	41392846	41393490
chr20	20463876	20464310
chr15	75029274	75029689
chr12	106672097	106673001
chr10	119412991	119413612
chr9	91884950	91885665
chr6	134074313	134074715
chr6	37565376	37566295
chr5	116759879	116760251
chr3	62242813	62243364
chr2	222290531	222291275
chr1	156710364	156711653
chr1	148861743	148862080
chr1	93768100	93769356
chr17	49514989	49515702
chr15	101091512	101091993
chr15	38112603	38113194
chr13	99723895	99724235
chr12	51852771	51853109
chr12	47737046	47737437
chr11	110363113	110363582
chr11	46977513	46977853
chr10	75079569	75080075
chr8	76840103	76840481
chr7	42152873	42153547
chr7	22193505	22194045
chr6	143958749	143959380
chr6	19692507	19692861
chr5	76808079	76808471
chr2	15058467	15059170
chr2	317381	317981
chr1	156392316	156393418
chr18	49572963	49573347
chr18	36255123	36255767
chr15	59997131	59997690
chr12	121857301	121857752
chr11	119324207	119324601
chr10	3045639	3046291
chr9	116447720	116448301
chr8	66218038	66218599
chr7	128387577	128388043
chr4	7298797	7300118
chr3	157081528	157082181
chr3	44097927	44098370
chr2	85189498	85190057
chr2	59974186	59974813
chr2	8638107	8638867
chr1	183945449	183946283
chrX	68669283	68669838
chr20	47973498	47973975
chr17	21357693	21358294
chr17	3512908	3513189
chr16	27761821	27762217
chr15	66773412	66773847
chr13	23615461	23616111
chr13	23450339	23450703
chr12	132608151	132608556
chr12	54358943	54359803
chr12	50066254	50066805
chr12	31370687	31371151
chr11	114036156	114036657
chr11	69449264	69449881
chr10	72334204	72334500
chr10	34177512	34177925
chr9	123406476	123407126
chr8	92072519	92072790
chr4	183960048	183960408
chr3	57151976	57152657
chr3	9204038	9205075
chr1	234523575	234523905
chr1	116853753	116854096
chr1	27045890	27046292
chr22	28249512	28249785
chr22	17379332	17379574
chr17	77479790	77480436
chr17	61486305	61487030
chr17	40075411	40075933
chr15	55715421	55715675
chr14	64725107	64725857
chr13	110379949	110380250
chr12	117412388	117412948
chr12	53222433	53222748
chr11	12863079	12863494
chr9	81819785	81820094
chr8	66219672	66220361
chr8	60792896	60793252
chr8	27608478	27608997
chr7	130141308	130142246
chr7	28998101	28998723
chr6	36848595	36849015
chr5	107876951	107877428
chr3	48465327	48466067
chr3	9183679	9184480
chr2	111054549	111055384
chr2	70943292	70943842
chr2	69177149	69177616
chr21	32248336	32248939
chr20	11379349	11379953
chr17	61325236	61325708
chr17	60161652	60162077
chr17	40350295	40350784
chr16	87132568	87133394
chr16	85114931	85115319
chr15	66773932	66774715
chr14	101624087	101624973
chr14	77026990	77027468
chr13	26658513	26658905
chr12	124278510	124279213
chr11	125139558	125140138
chr11	115975462	115976020
chr11	15663654	15664208
chr11	3160248	3160653
chr10	24871564	24872322
chr9	96420557	96420817
chr8	22595154	22595580
chr8	10636401	10637033
chr7	155472649	155473237
chr7	130272462	130273775
chr6	84912926	84913422
chr5	125200396	125201106
chr4	123749989	123750497
chr4	123338579	123339214
chr4	108043348	108043952
chr2	99986935	99987206
chr1	53288172	53289289
chrX	134000596	134001178
chr20	50165652	50166333
chr19	47427242	47427665
chr19	15280940	15281538
chr16	85202116	85203085
chr14	104150208	104150746
chr14	74956502	74957171
chr12	18753491	18753828
chr11	36454749	36455461
chr10	78472906	78473432
chr9	137370850	137371496
chr8	93846544	93847165
chr5	141524376	141525202
chr3	193960348	193960951
chr3	170043501	170043964
chr2	213188252	213188583
chr2	165068044	165068631
chr2	6186819	6187462
chr1	156659903	156660829
chr1	43564620	43565087
chrX	133792432	133792976
chr21	45306888	45307587
chr20	20217566	20218359
chr15	98785612	98786342
chr14	91113571	91114497
chr13	20511913	20512346
chr12	106493598	106493956
chr12	68245507	68246080
chr12	49214622	49215053
chr11	125234924	125235281
chr11	61446231	61446688
chr11	46918723	46919344
chr10	102413058	102413498
chr9	133940360	133940766
chr9	104868945	104869489
chr8	49018134	49018701
chr7	128019306	128019686
chr6	166285307	166285576
chr5	16736161	16736470
chr4	53702443	53703318
chr4	25890792	25891453
chr3	141070743	141071474
chr1	54475703	54476539
chr1	44637289	44638198
chr22	37552017	37553129
chr22	33757320	33758241
chr21	31929526	31930717
chr20	63256050	63256392
chr20	20493070	20493270
chr16	84725947	84726348
chr15	52261450	52262233
chr14	76924319	76925129
chr10	14009433	14010622
chr9	38419267	38419520
chr8	101310725	101311216
chr7	130441360	130441925
chr6	126524833	126525180
chr5	158860679	158861138
chr5	139708444	139709935
chr4	4856055	4857028
chr4	2811778	2812288
chr3	137852217	137853311
chr3	11582192	11582588
chr2	104024799	104025001
chr2	39512164	39512541
chr1	33365581	33365991
chr1	21278043	21278644
chr1	920732	921811
chr20	9393174	9393605
chr19	14264797	14266178
chr19	1265249	1265678
chr17	74276327	74277327
chr16	14306754	14307500
chr14	98593343	98593985
chr14	56798437	56799494
chr12	51865041	51866299
chr12	4280236	4280921
chr11	118605258	118605939
chr11	9758744	9759441
chr10	79435470	79435688
chr8	71756278	71756885
chr7	70392924	70393304
chr6	170497755	170498291
chr6	104700430	104701163
chr6	104699721	104700235
chr6	11425581	11425939
chr5	141495940	141496413
chr3	181727010	181728070
chr2	42928162	42928563
chr1	40309393	40309948
chr1	17573360	17574023
chr1	10709012	10709919
chr22	39130202	39130758
chr22	25825062	25825435
chr19	19490177	19490660
chr17	38598485	38598981
chr16	72371301	72371706
chr15	67914874	67915305
chr14	89122134	89122568
chr14	68476472	68477640
chr14	68199633	68200073
chr13	112711514	112712520
chr11	46380511	46381302
chr9	136484954	136485360
chr4	188976611	188977045
chr3	187748065	187748384
chr3	185175304	185176073
chr3	64546763	64547418
chr3	50138534	50139276
chr3	25291449	25291975
chr2	236874642	236875383
chr2	161239131	161239797
chr2	15652806	15653331
chr1	76501571	76502213
chr1	61447574	61448238
chr20	53444117	53444869
chr20	50931332	50932034
chr20	37205096	37205521
chr19	55554358	55555079
chr19	39497712	39498672
chr14	91418468	91419062
chr12	128342479	128342916
chr12	109110910	109111459
chr12	108253632	108253890
chr12	6613825	6614707
chr11	128720382	128721055
chr11	59184878	59185501
chr11	44710971	44711514
chr10	116278710	116279444
chr6	41577649	41578716
chr4	123857067	123857481
chr3	194204636	194204997
chr2	217643822	217644316
chr2	15642695	15643490
chr1	19445756	19446225
chrX	129742291	129742607
chrX	109474934	109475797
chr19	18344604	18344986
chr17	82103133	82103944
chr17	78324278	78325002
chr17	74272654	74273273
chr17	57588063	57588615
chr16	50448638	50449072
chr15	89412568	89413665
chr13	110124358	110124977
chr12	128364889	128365347
chr12	124292296	124292772
chr11	65301860	65302264
chr10	97134029	97134649
chr7	23956897	23957480
chr6	170438157	170438757
chr6	35297726	35298034
chr5	150317028	150317626
chr5	141836293	141836710
chr4	37540530	37540917
chr3	177514508	177515305
chr3	32864369	32864793
chr2	96960426	96960783
chr1	76084315	76084628
chr18	58611558	58612275
chr17	44095502	44096381
chr16	11085081	11085481
chr15	70111286	70111716
chr15	66851248	66851577
chr14	33932711	33933256
chr11	134039049	134039767
chr11	114211404	114212220
chr11	77171811	77172785
chr11	2328494	2329025
chr9	129143484	129144070
chr9	8234258	8234814
chr7	138247579	138248259
chr7	122433816	122434274
chr5	103389525	103390298
chr3	125002733	125003068
chr2	236108036	236108575
chr2	75921164	75921643
chr2	64645118	64645359
chr1	162388440	162389379
chr1	37996095	37996566
chr19	35135218	35135815
chr19	17135288	17135855
chr19	3968628	3969166
chr18	44744711	44745153
chr14	68655026	68655316
chr14	21093820	21094693
chr12	71469400	71470075
chr12	54360510	54361230
chr11	63917374	63918416
chr8	29885775	29886538
chr7	151428338	151429477
chr6	98716372	98716807
chr6	43834597	43835225
chr5	168447858	168448283
chr3	193775455	193776161
chr3	182567705	182568050
chr3	141797131	141797719
chr3	125603214	125603518
chr3	7977898	7978453
chr2	47033397	47035541
chr2	42024963	42026048
chr1	216598476	216598835
chr1	64631633	64632139
chrX	137234969	137235617
chr22	22037747	22038012
chr21	32569253	32570173
chr16	84547119	84548236
chr16	15989253	15989664
chr15	41904576	41904867
chr14	69637135	69638144
chr14	58533476	58533879
chr14	24365707	24365911
chr14	21092525	21092802
chr12	122871669	122872454
chr12	116434207	116434485
chr12	108657189	108657703
chr11	123407383	123408381
chr10	93420076	93420562
chr8	141358937	141359340
chr7	31042949	31043517
chr4	38424103	38424928
chr3	195204379	195205128
chr2	200379318	200379977
chr2	188333739	188334113
chr2	28621050	28621823
chr1	236058268	236058613
chr1	27318501	27318915
chr1	3364180	3364813
chr22	38016380	38016674
chr22	37556792	37557392
chr21	44549101	44549464
chr20	61440635	61440968
chr19	18418731	18419634
chr17	79420469	79420956
chr17	71854919	71855707
chr16	85330389	85331079
chr16	81238258	81238960
chr16	73033553	73034015
chr16	3102017	3102482
chr14	100783657	100784263
chr14	89349359	89349725
chr13	99903126	99903535
chr12	52010254	52010818
chr10	122044328	122044657
chr6	38264601	38264982
chr3	184659028	184659572
chr3	16550717	16551080
chr1	155165788	155166295
chr1	155000713	155002482
chr1	148889219	148890244
chr1	56510136	56510378
chr1	16904668	16905471
chr22	24996591	24997173
chr22	17258158	17259284
chr19	574651	575407
chr18	44744216	44744683
chr17	78723024	78723761
chr17	65550168	65550741
chr16	49834701	49835094
chr15	90043242	90043906
chr15	87875102	87875901
chr14	103594216	103594675
chr13	40189899	40190415
chr12	97275090	97275848
chr12	52818322	52818812
chr11	119323494	119323886
chr11	114074408	114075022
chr10	120962695	120963393
chr9	130465542	130466112
chr8	101760922	101761315
chr7	95608767	95609182
chr6	157097448	157097936
chr6	125584480	125584959
chr6	43740352	43741064
chr5	173291836	173292140
chr5	172102913	172103594
chr5	138245745	138246174
chr5	132293106	132294694
chr5	80111274	80111715
chr3	133404922	133405304
chr3	58014136	58014607
chr2	172103880	172104192
chr2	149528475	149528753
chr2	85766200	85766959
chr1	182301597	182302051
chr1	181105520	181105766
chr1	56818602	56819056
chr22	45435530	45436125
chr22	29011661	29012081
chr22	27461507	27461879
chr22	17472859	17473432
chr18	11261225	11261454
chr17	80873387	80874086
chr17	50830992	50831526
chr17	44541800	44542308
chr17	29246604	29247157
chr16	70750173	70750534
chr14	78710293	78710521
chr13	52955475	52956143
chr12	119006881	119007244
chr12	94264088	94264593
chr10	79129413	79130146
chr10	10294774	10295297
chr9	78506991	78507857
chr9	76592209	76593041
chr7	93044228	93044409
chr7	28984598	28985197
chr7	91999	92763
chr6	126773466	126773787
chr6	86477735	86478119
chr5	125161000	125161427
chr5	124662247	124662923
chr5	124661305	124661779
chr4	158870780	158871035
chr3	52311273	52311942
chr3	25292653	25292976
chr2	121974957	121975864
chr2	106850877	106851380
chr2	64730523	64730957
chr2	15637324	15637703
chr2	11374470	11374913
chr1	27496651	27497139
chr22	44620448	44620787
chr20	63857753	63858436
chr20	32749914	32750323
chr17	62653007	62653401
chr17	43665097	43665744
chr17	18177732	18178114
chr14	67941206	67941857
chr14	64645606	64646034
chr12	4015155	4015652
chr12	3881621	3881914
chr11	31422784	31423008
chr10	79195020	79195802
chr10	71528276	71529224
chr10	15472621	15473625
chr9	129500024	129500910
chr9	13513750	13514461
chr6	84052154	84052916
chr6	41441659	41443081
chr5	180083056	180083534
chr5	141521339	141521864
chr2	174024805	174025726
chr2	15980296	15980928
chr22	29030236	29031189
chr20	40945632	40946316
chr17	76535017	76535572
chr17	6079023	6079542
chr17	4576579	4577163
chr15	28098577	28099285
chr14	23161052	23161551
chr13	23568017	23568498
chr12	131104619	131105004
chr12	53344889	53345599
chr12	31369108	31369439
chr12	31362029	31363198
chr12	5900623	5901083
chr12	1369477	1369835
chr11	83681409	83681963
chr11	45366886	45367166
chr11	44863274	44863728
chr11	2888432	2888901
chr10	78916034	78916497
chr10	71527120	71527471
chr10	44964031	44964925
chr10	5618822	5619399
chr9	113657860	113658206
chr7	20793188	20793731
chr6	33610616	33611203
chr5	16994418	16995299
chr2	213189045	213190046
chr2	120893259	120893526
chr2	11743956	11744552
chr1	172497211	172497709
chr1	62286128	62286658
chr1	31227747	31228186
chrX	100417566	100418166
chr22	36797959	36798826
chr19	1426234	1426553
chr18	21307598	21307998
chr16	49699722	49700124
chr15	73944539	73945159
chr14	73728793	73729116
chr12	4030883	4031729
chr11	125201542	125202508
chr11	118082883	118083521
chr10	124075217	124075549
chr10	70105374	70106124
chr9	126647684	126648128
chr9	76868852	76869263
chr7	130373403	130373933
chr6	33761982	33762511
chr5	7246309	7246738
chr4	153083379	153083989
chr2	217836227	217836758
chr2	79370806	79371189
chr2	25228765	25229125
chr1	148888576	148889176
chr1	27566496	27567787
chrX	133881850	133882321
chr21	45012233	45012782
chr21	43176507	43177490
chr20	48398847	48399514
chr16	69890450	69890746
chr16	51128962	51129485
chr15	63896627	63897350
chr13	99991641	99992328
chr12	120228382	120229224
chr12	89544628	89544977
chr12	71947448	71948069
chr11	125443746	125444287
chr11	120096574	120097325
chr11	75518726	75519144
chr11	66282460	66283093
chr11	12692603	12693023
chr10	112738773	112739424
chr10	101708081	101708453
chr10	79415130	79415552
chr9	36499519	36499831
chr8	141073145	141073666
chr8	76776228	76776520
chr8	27702120	27703221
chr7	159026237	159026708
chr6	98044253	98044606
chr5	171494499	171495091
chr3	184629496	184630263
chr2	172380485	172381265
chr1	47578322	47579116
chr1	22801514	22802375
chr1	2279055	2279675
chrX	112851347	112851697
chr19	47232463	47232939
chr18	46466309	46466655
chr17	57284939	57285689
chr17	55492877	55493420
chr17	43034053	43034960
chr16	82044103	82044767
chr16	54178492	54179078
chr15	77525319	77525720
chr15	70083384	70083859
chr13	114071455	114072124
chr12	132428414	132429190
chr11	126151121	126151797
chr11	68160452	68160698
chr11	19781192	19781766
chr10	76302857	76303197
chr10	14017443	14017844
chr9	113655187	113655791
chr8	79871222	79871860
chr7	30166104	30166486
chr6	43698517	43699288
chr5	150590721	150591614
chr5	78908220	78908734
chr4	153731278	153731561
chr2	238263338	238263763
chr2	236588143	236588766
chr2	66469209	66469824
chr2	64646430	64646635
chr2	45274273	45274948
chr2	5479299	5480148
chr1	204637374	204638289
chr1	94592013	94592826
chr1	54272817	54273279
chrX	103782676	103783062
chr22	49152126	49152635
chr20	50790574	50791288
chr20	31594717	31595502
chr20	1946986	1947601
chr19	47821348	47821951
chr17	74212840	74213496
chr16	85438867	85439664
chr16	8712547	8713302
chr12	56161771	56162244
chr12	12294511	12294920
chr11	133504949	133505272
chr11	62599109	62599524
chr10	78965082	78965575
chr10	21261764	21262351
chr8	76840598	76841253
chr8	69597011	69597573
chr8	58559863	58560316
chr8	10332765	10333164
chr8	9057903	9058438
chr6	16544082	16544468
chr5	140986025	140986601
chr5	81167574	81167897
chr5	13316128	13316569
chr4	183857990	183858419
chr4	38318784	38319508
chr3	184604583	184604854
chr2	111923275	111923810
chr2	23453820	23454416
chr2	9191006	9191384
chr1	231937375	231937818
chr1	205451038	205451613
chr1	116485214	116485526
